sample_id,source,technique,parse__status_a,parse__status_b,parse__ok_a,parse__ok_b,parse__dialog_match,parse__dialog_count_a,parse__dialog_count_b,parse__dom_match,parse__error_match,parse__errors_a,parse__errors_b,parse__net_attempts_a,parse__net_attempts_b,parse__netlog_a,parse__netlog_b,parse__semantic_match_strict,parse__valid_like_orig,parse__valid_like_obf,innerhtml__status_a,innerhtml__status_b,innerhtml__ok_a,innerhtml__ok_b,innerhtml__dialog_match,innerhtml__dialog_count_a,innerhtml__dialog_count_b,innerhtml__dom_match,innerhtml__error_match,innerhtml__errors_a,innerhtml__errors_b,innerhtml__net_attempts_a,innerhtml__net_attempts_b,innerhtml__netlog_a,innerhtml__netlog_b,innerhtml__semantic_match_strict,innerhtml__valid_like_orig,innerhtml__valid_like_obf,semantic_match_all_modes
3706,3.4_llm_t1.0,double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1939,3.4_llm_t1.5,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
336,3.4_llm_t1.5,urlencode+reverse_chunks+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3687,3.2_multi,comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
409,3.4_llm_t1.0,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2994,3.4_llm_t1.0,double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1787,3.4_llm_t1.5,urlencode+reverse_chunks+whitespace_noise,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1879,3.4_llm_t1.5,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1221,3.2_multi,comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1828,3.4_llm_t1.0,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3091,3.4_llm_t1.0,double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2325,3.4_llm_t1.5,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
52,3.4_llm_t1.5,urlencode+reverse_chunks+whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1892,3.2_multi,comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3315,3.4_llm_t1.0,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3503,3.4_llm_t1.0,double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1589,3.4_llm_t1.5,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3815,3.4_llm_t1.5,urlencode+whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3399,3.2_multi,comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3006,3.4_llm_t1.0,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1731,3.4_llm_t1.0,double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
981,3.4_llm_t1.5,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2311,3.4_llm_t1.5,urlencode+whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2490,3.2_multi,comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3211,3.4_llm_t1.0,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1309,3.4_llm_t1.0,double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
239,3.4_llm_t1.5,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1479,3.4_llm_t1.5,urlencode+whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1876,3.2_multi,comment_marker,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3466,3.4_llm_t1.0,base64,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
67,3.4_llm_t1.0,double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3045,3.4_llm_t1.5,html_entities,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3442,3.4_llm_t1.5,urlencode+whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
350,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
401,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2087,3.4_llm_t1.5,html_then_urlencode+whitespace_noise+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1080,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1638,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
705,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1251,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2943,3.4_llm_t1.5,html_then_urlencode+whitespace_noise+double_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1627,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1278,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
2006,3.2_multi,urlencode,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1798,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
12,3.4_llm_t1.5,html_then_urlencode+whitespace_noise+urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
338,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2002,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2991,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2444,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3319,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3039,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
855,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
3616,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1096,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2643,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
134,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3249,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3156,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1489,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2712,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1822,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3242,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1807,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
249,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3679,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3282,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2051,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1527,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1790,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3106,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1417,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2290,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
2935,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2163,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3474,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2100,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2894,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
622,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1467,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
531,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1787,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1750,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3243,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1344,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1456,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1876,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2553,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1078,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
731,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
983,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
839,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2748,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2425,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3746,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
344,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1049,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2527,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
266,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1301,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
869,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2502,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1389,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2121,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2339,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2629,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1467,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
328,3.4_tool,whitespace_noise,ok,ok,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0
2980,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
340,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3006,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
603,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2749,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2434,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1612,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2451,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1458,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2530,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
2792,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2309,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2172,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3315,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1945,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3076,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2537,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1484,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2221,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1163,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2719,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1087,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
3568,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2345,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
3680,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
895,3.4_llm_t1.0,html_then_urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1952,3.4_llm_t1.5,reverse_chunks,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2397,3.4_tool,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2232,3.4_tool,whitespace_noise,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
981,3.2_multi,urlencode,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,ok,ok,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
